player_id,team_id,opponent_team_id,was_home,player_name,player_number,nation,pos,age,minutes,total_completed_passes,total_attempted_passes,total_pass_completion_percentage,total_passing_distance,progressive_passing_distance,short_completed_passes,short_attempted_passes,short_pass_completion_percentage,medium_completed_passes,medium_attempted_passes,medium_pass_completion_percentage,long_completed_passes,long_attempted_passes,long_pass_completion_percentage,assists,xAG,xA,key_passes,passes_into_final_third,passes_into_penalty_area,crosses_into_penalty_area,progressive_passes,gw
375.0,14,2,True,Rasmus Højlund,9,dk DEN,FW,22-110,80,7,11,63.6,105,21,5,7,71.4,2,3,66.7,0,1,0.0,0,0.6,0.2,2,1,0,0,1,38
776.0,14,2,True,Chidozie Obi-Martin,56,dk DEN,FW,17-177,10,1,1,100.0,12,3,1,1,100.0,0,0,,0,0,,0,0.0,0.0,0,0,0,0,0,38
382.0,14,2,True,Mason Mount,7,eng ENG,AM,26-135,65,34,39,87.2,522,127,19,21,90.5,8,10,80.0,4,4,100.0,0,0.1,0.1,1,2,2,1,4,38
370.0,14,2,True,Christian Eriksen,14,dk DEN,AM,33-100,25,11,16,68.8,171,50,6,6,100.0,2,4,50.0,2,4,50.0,0,0.1,0.0,3,0,0,0,0,38
364.0,14,2,True,Amad Diallo,16,ci CIV,"WB,AM",22-318,90,50,55,90.9,719,152,34,36,94.4,13,15,86.7,3,3,100.0,0,0.2,0.2,2,1,3,1,3,38
368.0,14,2,True,Casemiro,18,br BRA,CM,33-091,90,73,91,80.2,1354,364,36,40,90.0,27,35,77.1,10,11,90.9,0,0.1,0.1,2,9,3,0,10,38
366.0,14,2,True,Bruno Fernandes,8,pt POR,CM,30-259,90,79,88,89.8,1416,462,34,37,91.9,39,40,97.5,6,7,85.7,1,0.4,0.5,3,17,8,0,23,38
766.0,14,2,True,Patrick Dorgu,13,dk DEN,WB,20-211,90,64,75,85.3,957,205,37,40,92.5,22,25,88.0,3,6,50.0,0,0.2,0.1,3,6,3,0,7,38
594.0,14,2,True,Noussair Mazraoui,3,ma MAR,WB,27-192,19,9,11,81.8,121,22,8,8,100.0,0,1,0.0,1,1,100.0,0,0.1,0.1,2,0,1,0,2,38
369.0,14,2,True,Diogo Dalot,20,pt POR,WB,26-068,26,11,14,78.6,226,8,3,4,75.0,6,7,85.7,2,2,100.0,0,0.0,0.0,0,0,0,0,1,38
378.0,14,2,True,Kobbie Mainoo,37,eng ENG,AM,20-036,45,18,19,94.7,229,67,12,12,100.0,5,5,100.0,0,1,0.0,0,0.0,0.4,0,1,1,1,1,38
658.0,14,2,True,Ayden Heaven,26,eng ENG,CB,18-245,65,44,49,89.8,735,216,19,20,95.0,23,24,95.8,2,4,50.0,0,0.0,0.0,1,2,0,0,5,38
371.0,14,2,True,Jonny Evans,35,nir NIR,CB,37-142,25,18,21,85.7,281,122,8,8,100.0,8,10,80.0,1,2,50.0,0,0.0,0.0,0,1,0,0,2,38
377.0,14,2,True,Harry Maguire,5,eng ENG,CB,32-081,90,57,64,89.1,1193,554,15,18,83.3,34,36,94.4,7,8,87.5,0,0.0,0.0,1,3,1,0,3,38
376.0,14,2,True,Victor Lindelöf,2,se SWE,CB,30-312,90,64,67,95.5,1000,296,34,34,100.0,29,30,96.7,1,3,33.3,0,0.0,0.0,0,6,0,0,7,38
367.0,14,2,True,Altay Bayındır,1,tr TUR,GK,27-041,90,15,23,65.2,395,289,3,3,100.0,7,7,100.0,4,12,33.3,0,0.0,0.0,0,0,0,0,0,38
58.0,2,14,False,Ollie Watkins,11,eng ENG,FW,29-146,90,6,15,40.0,97,19,2,4,50.0,4,8,50.0,0,1,0.0,0,0.0,0.0,0,0,1,0,2,38
48.0,2,14,False,John McGinn,7,sct SCO,LW,30-219,61,10,17,58.8,134,33,7,8,87.5,3,6,50.0,0,2,0.0,0,0.0,0.0,0,0,0,0,0,38
57.0,2,14,False,Youri Tielemans,8,be BEL,DM,28-018,29,15,17,88.2,232,55,8,8,100.0,5,6,83.3,1,2,50.0,0,0.1,0.0,1,1,1,0,1,38
54.0,2,14,False,Morgan Rogers,27,eng ENG,RW,22-303,83,7,14,50.0,114,39,3,3,100.0,4,6,66.7,0,2,0.0,0,0.0,0.0,0,0,0,0,1,38
725.0,2,14,False,Donyell Malen,17,nl NED,RW,26-136,7,3,6,50.0,30,15,1,2,50.0,1,1,100.0,0,1,0.0,0,0.1,0.1,1,0,1,0,1,38
762.0,2,14,False,Marco Asensio,21,es ESP,AM,29-124,44,8,12,66.7,126,41,3,3,100.0,5,5,100.0,0,2,0.0,0,0.0,0.0,1,1,0,0,2,38
51.0,2,14,False,Robin Olsen,25,se SWE,GK,35-137,46,11,25,44.0,617,607,1,1,100.0,1,1,100.0,9,23,39.1,0,0.0,0.0,0,2,0,0,0,38
233.0,2,14,False,Amadou Onana,24,be BEL,DM,23-282,62,23,28,82.1,390,137,12,14,85.7,8,10,80.0,3,4,75.0,0,0.0,0.0,1,3,0,0,3,38
